Date,Open,High,Low,Close
Tue Feb 07 2023 10:45:00 GMT+0530 (India Standard Time),2320.95,2321.85,2318.15,2319.95
Tue Feb 07 2023 10:50:00 GMT+0530 (India Standard Time),2319.65,2321,2319,2320.05
Tue Feb 07 2023 10:55:00 GMT+0530 (India Standard Time),2320,2320.6,2314.25,2316.65
Tue Feb 07 2023 11:00:00 GMT+0530 (India Standard Time),2316,2317.25,2314.1,2317
Tue Feb 07 2023 11:05:00 GMT+0530 (India Standard Time),2317,2319.45,2316.3,2319.45
Tue Feb 07 2023 11:10:00 GMT+0530 (India Standard Time),2319.45,2320.6,2317,2318.55
Tue Feb 07 2023 11:15:00 GMT+0530 (India Standard Time),2319,2320,2318.35,2319.6
Tue Feb 07 2023 11:20:00 GMT+0530 (India Standard Time),2319.6,2319.8,2319,2319
Tue Feb 07 2023 11:25:00 GMT+0530 (India Standard Time),2319.3,2319.3,2316.9,2317.7
Tue Feb 07 2023 11:30:00 GMT+0530 (India Standard Time),2317.8,2318.2,2315.55,2315.55
Tue Feb 07 2023 11:35:00 GMT+0530 (India Standard Time),2315.6,2317.1,2314.85,2316.4
Tue Feb 07 2023 11:40:00 GMT+0530 (India Standard Time),2316.45,2316.7,2314.5,2314.5
Tue Feb 07 2023 11:45:00 GMT+0530 (India Standard Time),2314.25,2314.95,2310,2314.1
Tue Feb 07 2023 11:50:00 GMT+0530 (India Standard Time),2314.1,2315.45,2313.05,2313.05
Tue Feb 07 2023 11:55:00 GMT+0530 (India Standard Time),2313.4,2314,2311,2311.95
Tue Feb 07 2023 12:00:00 GMT+0530 (India Standard Time),2311.85,2315.05,2311.2,2315.05
Tue Feb 07 2023 12:05:00 GMT+0530 (India Standard Time),2315.05,2315.9,2314.75,2315.3
Tue Feb 07 2023 12:10:00 GMT+0530 (India Standard Time),2315,2316.1,2314.75,2316
Tue Feb 07 2023 12:15:00 GMT+0530 (India Standard Time),2316,2316.1,2312.2,2314.2
Tue Feb 07 2023 12:20:00 GMT+0530 (India Standard Time),2314.2,2316.8,2312.85,2314.45
Tue Feb 07 2023 12:25:00 GMT+0530 (India Standard Time),2314.55,2315.95,2313.15,2314.1
Tue Feb 07 2023 12:30:00 GMT+0530 (India Standard Time),2314.15,2314.15,2311.7,2312.35
Tue Feb 07 2023 12:35:00 GMT+0530 (India Standard Time),2312.1,2312.55,2310,2310.5
Tue Feb 07 2023 12:40:00 GMT+0530 (India Standard Time),2310.5,2310.8,2307.1,2307.95
Tue Feb 07 2023 12:45:00 GMT+0530 (India Standard Time),2307.45,2310,2306,2306.9
Tue Feb 07 2023 12:50:00 GMT+0530 (India Standard Time),2306.85,2309,2305,2308.45
Tue Feb 07 2023 12:55:00 GMT+0530 (India Standard Time),2308.6,2309.9,2305.5,2307.85
Tue Feb 07 2023 13:00:00 GMT+0530 (India Standard Time),2307.85,2311.75,2307.55,2308.2
Tue Feb 07 2023 13:05:00 GMT+0530 (India Standard Time),2308.25,2310.9,2308,2308.25
Tue Feb 07 2023 13:10:00 GMT+0530 (India Standard Time),2308.25,2310.1,2306.65,2307
Tue Feb 07 2023 13:15:00 GMT+0530 (India Standard Time),2306.65,2309.65,2306.65,2306.7
Tue Feb 07 2023 13:20:00 GMT+0530 (India Standard Time),2306.95,2310.95,2306.8,2309.5
Tue Feb 07 2023 13:25:00 GMT+0530 (India Standard Time),2309.3,2311,2308.75,2308.75
Tue Feb 07 2023 13:30:00 GMT+0530 (India Standard Time),2309.95,2311.8,2308.95,2309.15
Tue Feb 07 2023 13:35:00 GMT+0530 (India Standard Time),2309.35,2310.5,2308.25,2309.85
Tue Feb 07 2023 13:40:00 GMT+0530 (India Standard Time),2310,2310.45,2306.7,2310.15
Tue Feb 07 2023 13:45:00 GMT+0530 (India Standard Time),2310.3,2310.95,2309,2309
Tue Feb 07 2023 13:50:00 GMT+0530 (India Standard Time),2309,2310.95,2307.95,2309.6
Tue Feb 07 2023 13:55:00 GMT+0530 (India Standard Time),2309.6,2309.65,2306.6,2306.6
Tue Feb 07 2023 14:00:00 GMT+0530 (India Standard Time),2306.6,2309,2306.1,2308.35
Tue Feb 07 2023 14:05:00 GMT+0530 (India Standard Time),2309,2309.95,2307.45,2307.7
Tue Feb 07 2023 14:10:00 GMT+0530 (India Standard Time),2307.85,2308.9,2307.65,2308.75
Tue Feb 07 2023 14:15:00 GMT+0530 (India Standard Time),2308.7,2308.9,2307.35,2307.95
Tue Feb 07 2023 14:20:00 GMT+0530 (India Standard Time),2308.45,2309.95,2302.95,2303.05
Tue Feb 07 2023 14:25:00 GMT+0530 (India Standard Time),2303.9,2303.9,2293.1,2299
Tue Feb 07 2023 14:30:00 GMT+0530 (India Standard Time),2298.6,2301.45,2294.8,2298.45
Tue Feb 07 2023 14:35:00 GMT+0530 (India Standard Time),2298.45,2304,2298.4,2304
Tue Feb 07 2023 14:40:00 GMT+0530 (India Standard Time),2304,2307,2302.15,2305.7
Tue Feb 07 2023 14:45:00 GMT+0530 (India Standard Time),2305.7,2307.5,2303.9,2305.4
Tue Feb 07 2023 14:50:00 GMT+0530 (India Standard Time),2305.4,2309,2305.4,2307.45
Tue Feb 07 2023 14:55:00 GMT+0530 (India Standard Time),2307.4,2310.55,2307.25,2307.75
Tue Feb 07 2023 15:00:00 GMT+0530 (India Standard Time),2308,2308.55,2304.3,2307.5
Tue Feb 07 2023 15:05:00 GMT+0530 (India Standard Time),2307.65,2307.65,2305.35,2306.6
Tue Feb 07 2023 15:10:00 GMT+0530 (India Standard Time),2307.5,2307.8,2305.05,2306.95
Tue Feb 07 2023 15:15:00 GMT+0530 (India Standard Time),2307,2307.5,2306,2307.1
Tue Feb 07 2023 15:20:00 GMT+0530 (India Standard Time),2307.15,2307.15,2304.9,2306.05
Tue Feb 07 2023 15:25:00 GMT+0530 (India Standard Time),2306.1,2306.1,2301.25,2304.9
Wed Feb 08 2023 09:15:00 GMT+0530 (India Standard Time),2313,2316.7,2307,2316.5
Wed Feb 08 2023 09:20:00 GMT+0530 (India Standard Time),2316.7,2323,2315.05,2322.65
Wed Feb 08 2023 09:25:00 GMT+0530 (India Standard Time),2322.4,2324.45,2320,2324.45
Wed Feb 08 2023 09:30:00 GMT+0530 (India Standard Time),2324.5,2327,2324,2326.7
Wed Feb 08 2023 09:35:00 GMT+0530 (India Standard Time),2326.7,2339.5,2326.45,2339.5
Wed Feb 08 2023 09:40:00 GMT+0530 (India Standard Time),2339.45,2345.05,2336,2342
Wed Feb 08 2023 09:45:00 GMT+0530 (India Standard Time),2342.35,2348.9,2340,2344.85
Wed Feb 08 2023 09:50:00 GMT+0530 (India Standard Time),2344.15,2344.4,2335.9,2339.8
Wed Feb 08 2023 09:55:00 GMT+0530 (India Standard Time),2339.7,2339.8,2336.05,2337.6
Wed Feb 08 2023 10:00:00 GMT+0530 (India Standard Time),2337.95,2340.9,2335.2,2340.2
Wed Feb 08 2023 10:05:00 GMT+0530 (India Standard Time),2340.2,2341.9,2336.2,2336.85
Wed Feb 08 2023 10:10:00 GMT+0530 (India Standard Time),2336.25,2341.9,2332.8,2341
Wed Feb 08 2023 10:15:00 GMT+0530 (India Standard Time),2340.6,2342.25,2338.9,2340.3
Wed Feb 08 2023 10:20:00 GMT+0530 (India Standard Time),2340.45,2340.45,2338.35,2339.8
Wed Feb 08 2023 10:25:00 GMT+0530 (India Standard Time),2339.8,2340,2338,2339.5
Wed Feb 08 2023 10:30:00 GMT+0530 (India Standard Time),2339.5,2340.25,2337.25,2337.85
Wed Feb 08 2023 10:35:00 GMT+0530 (India Standard Time),2337.5,2340.95,2337.5,2338.95
Wed Feb 08 2023 10:40:00 GMT+0530 (India Standard Time),2338.95,2339.55,2334,2334
Wed Feb 08 2023 10:45:00 GMT+0530 (India Standard Time),2334,2336,2331.55,2332.45
Wed Feb 08 2023 10:50:00 GMT+0530 (India Standard Time),2332.4,2338,2332.05,2337.2
Wed Feb 08 2023 10:55:00 GMT+0530 (India Standard Time),2337.2,2341,2336.9,2339.8
Wed Feb 08 2023 11:00:00 GMT+0530 (India Standard Time),2339.8,2341.5,2339.25,2340.05
Wed Feb 08 2023 11:05:00 GMT+0530 (India Standard Time),2340.05,2340.95,2337.1,2337.55
Wed Feb 08 2023 11:10:00 GMT+0530 (India Standard Time),2337.35,2340.45,2337.25,2338.45
Wed Feb 08 2023 11:15:00 GMT+0530 (India Standard Time),2338.45,2340.9,2338,2340.25
Wed Feb 08 2023 11:20:00 GMT+0530 (India Standard Time),2340.25,2346,2339.6,2346
Wed Feb 08 2023 11:25:00 GMT+0530 (India Standard Time),2346,2346.9,2342.6,2344.1
Wed Feb 08 2023 11:30:00 GMT+0530 (India Standard Time),2344,2347.65,2343.1,2344.85
Wed Feb 08 2023 11:35:00 GMT+0530 (India Standard Time),2345,2350.9,2344.4,2347.4
Wed Feb 08 2023 11:40:00 GMT+0530 (India Standard Time),2347.4,2356.65,2347.4,2355.6
Wed Feb 08 2023 11:45:00 GMT+0530 (India Standard Time),2355.2,2357.8,2351,2351.5
Wed Feb 08 2023 11:50:00 GMT+0530 (India Standard Time),2351.65,2353.2,2350,2351.95
Wed Feb 08 2023 11:55:00 GMT+0530 (India Standard Time),2351.75,2357.5,2351.1,2356.3
Wed Feb 08 2023 12:00:00 GMT+0530 (India Standard Time),2355.4,2357.9,2354,2356.4
Wed Feb 08 2023 12:05:00 GMT+0530 (India Standard Time),2356.9,2356.9,2351,2352.05
Wed Feb 08 2023 12:10:00 GMT+0530 (India Standard Time),2351.4,2352.05,2345.15,2348.6
Wed Feb 08 2023 12:15:00 GMT+0530 (India Standard Time),2348.45,2348.8,2342.65,2344.5
Wed Feb 08 2023 12:20:00 GMT+0530 (India Standard Time),2344.1,2344.85,2341.2,2344
Wed Feb 08 2023 12:25:00 GMT+0530 (India Standard Time),2343.75,2345.2,2341.8,2343.3
Wed Feb 08 2023 12:30:00 GMT+0530 (India Standard Time),2343.25,2345.8,2340.1,2345.55
Wed Feb 08 2023 12:35:00 GMT+0530 (India Standard Time),2345.6,2349.6,2345.05,2345.7
Wed Feb 08 2023 12:40:00 GMT+0530 (India Standard Time),2345.45,2346.3,2342.4,2343.65
Wed Feb 08 2023 12:45:00 GMT+0530 (India Standard Time),2343.65,2343.65,2339.95,2342.85
Wed Feb 08 2023 12:50:00 GMT+0530 (India Standard Time),2342.65,2346.8,2342,2346.8
Wed Feb 08 2023 12:55:00 GMT+0530 (India Standard Time),2346.8,2348,2344.15,2347.95
Wed Feb 08 2023 13:00:00 GMT+0530 (India Standard Time),2347.65,2351.05,2347.3,2351.05
Wed Feb 08 2023 13:05:00 GMT+0530 (India Standard Time),2351.15,2352.45,2349.8,2350.05
Wed Feb 08 2023 13:10:00 GMT+0530 (India Standard Time),2350,2350.6,2348,2349.05
Wed Feb 08 2023 13:15:00 GMT+0530 (India Standard Time),2348.9,2350.6,2347.1,2350.4
Wed Feb 08 2023 13:20:00 GMT+0530 (India Standard Time),2350.4,2355.3,2349.9,2354.15
Wed Feb 08 2023 13:25:00 GMT+0530 (India Standard Time),2354.15,2355,2351.8,2354.95
Wed Feb 08 2023 13:30:00 GMT+0530 (India Standard Time),2354.95,2355.8,2350.85,2351.05
Wed Feb 08 2023 13:35:00 GMT+0530 (India Standard Time),2350.55,2351.5,2345.25,2347.55
Wed Feb 08 2023 13:40:00 GMT+0530 (India Standard Time),2347.55,2351.3,2346.85,2351.15
Wed Feb 08 2023 13:45:00 GMT+0530 (India Standard Time),2350.4,2351.6,2349.45,2350.3
Wed Feb 08 2023 13:50:00 GMT+0530 (India Standard Time),2350.25,2350.55,2346.1,2347.5
Wed Feb 08 2023 13:55:00 GMT+0530 (India Standard Time),2347.2,2350.5,2346.5,2350.45
Wed Feb 08 2023 14:00:00 GMT+0530 (India Standard Time),2350.45,2354.3,2350,2350.4
Wed Feb 08 2023 14:05:00 GMT+0530 (India Standard Time),2350.65,2353.2,2350.4,2351.9
Wed Feb 08 2023 14:10:00 GMT+0530 (India Standard Time),2351.9,2357.5,2351,2357.1
Wed Feb 08 2023 14:15:00 GMT+0530 (India Standard Time),2357.05,2357.6,2353,2353.55
Wed Feb 08 2023 14:20:00 GMT+0530 (India Standard Time),2353.2,2359.9,2353.2,2354.7
Wed Feb 08 2023 14:25:00 GMT+0530 (India Standard Time),2354.5,2358.15,2353.05,2356
Wed Feb 08 2023 14:30:00 GMT+0530 (India Standard Time),2356,2357,2353,2353.5
Wed Feb 08 2023 14:35:00 GMT+0530 (India Standard Time),2353.1,2354.5,2351.4,2353.5
Wed Feb 08 2023 14:40:00 GMT+0530 (India Standard Time),2353.5,2354.95,2351.55,2353.95
Wed Feb 08 2023 14:45:00 GMT+0530 (India Standard Time),2354,2355.9,2352.15,2353.05
Wed Feb 08 2023 14:50:00 GMT+0530 (India Standard Time),2353,2354.2,2350.2,2351.65
Wed Feb 08 2023 14:55:00 GMT+0530 (India Standard Time),2351.6,2354.05,2350.6,2352.55
Wed Feb 08 2023 15:00:00 GMT+0530 (India Standard Time),2352.4,2353.25,2347.95,2350.95
Wed Feb 08 2023 15:05:00 GMT+0530 (India Standard Time),2350.9,2353.1,2349.25,2351.45
Wed Feb 08 2023 15:10:00 GMT+0530 (India Standard Time),2352.5,2352.5,2351,2352.05
Wed Feb 08 2023 15:15:00 GMT+0530 (India Standard Time),2352.05,2354.5,2352,2354.15
Wed Feb 08 2023 15:20:00 GMT+0530 (India Standard Time),2354.2,2354.2,2352,2352.8
Wed Feb 08 2023 15:25:00 GMT+0530 (India Standard Time),2352.8,2353.3,2349,2349.65
Thu Feb 09 2023 09:15:00 GMT+0530 (India Standard Time),2353.45,2354.25,2342.6,2344.55
Thu Feb 09 2023 09:20:00 GMT+0530 (India Standard Time),2344.55,2344.7,2336.7,2340.55
Thu Feb 09 2023 09:25:00 GMT+0530 (India Standard Time),2340,2341,2335.05,2336
Thu Feb 09 2023 09:30:00 GMT+0530 (India Standard Time),2335.9,2339.85,2334.15,2337.35
Thu Feb 09 2023 09:35:00 GMT+0530 (India Standard Time),2336.8,2341.25,2336,2338
Thu Feb 09 2023 09:40:00 GMT+0530 (India Standard Time),2338,2339.65,2335.15,2337.55
Thu Feb 09 2023 09:45:00 GMT+0530 (India Standard Time),2337.45,2342.8,2337,2341.15
Thu Feb 09 2023 09:50:00 GMT+0530 (India Standard Time),2341.4,2345,2341.15,2344.7
Thu Feb 09 2023 09:55:00 GMT+0530 (India Standard Time),2344.75,2349.8,2343.1,2349.8
Thu Feb 09 2023 10:00:00 GMT+0530 (India Standard Time),2349.9,2352.65,2346.2,2346.8
Thu Feb 09 2023 10:05:00 GMT+0530 (India Standard Time),2346.8,2352,2346.6,2352
Thu Feb 09 2023 10:10:00 GMT+0530 (India Standard Time),2351.8,2357,2351.55,2354.35
Thu Feb 09 2023 10:15:00 GMT+0530 (India Standard Time),2353.75,2358,2352,2357.85
Thu Feb 09 2023 10:20:00 GMT+0530 (India Standard Time),2358,2364.7,2357.75,2363.7
Thu Feb 09 2023 10:25:00 GMT+0530 (India Standard Time),2364.85,2365.85,2360.1,2360.45
Thu Feb 09 2023 10:30:00 GMT+0530 (India Standard Time),2361,2365,2360.15,2364.15
Thu Feb 09 2023 10:35:00 GMT+0530 (India Standard Time),2364.45,2368.55,2363,2366.65
Thu Feb 09 2023 10:40:00 GMT+0530 (India Standard Time),2366.85,2370.75,2366.85,2368
Thu Feb 09 2023 10:45:00 GMT+0530 (India Standard Time),2368.3,2369,2362,2362.4
Thu Feb 09 2023 10:50:00 GMT+0530 (India Standard Time),2362.7,2362.7,2354.2,2355.05
Thu Feb 09 2023 10:55:00 GMT+0530 (India Standard Time),2355.9,2358.65,2352.15,2357.4
Thu Feb 09 2023 11:00:00 GMT+0530 (India Standard Time),2357.7,2358.95,2356.15,2358.85
Thu Feb 09 2023 11:05:00 GMT+0530 (India Standard Time),2358.45,2359.9,2355.2,2355.7
Thu Feb 09 2023 11:10:00 GMT+0530 (India Standard Time),2355.7,2357.95,2355,2355.2
Thu Feb 09 2023 11:15:00 GMT+0530 (India Standard Time),2355.2,2359.75,2355.2,2358.8
Thu Feb 09 2023 11:20:00 GMT+0530 (India Standard Time),2358.8,2362,2357.3,2362
Thu Feb 09 2023 11:25:00 GMT+0530 (India Standard Time),2362,2365,2361,2363
Thu Feb 09 2023 11:30:00 GMT+0530 (India Standard Time),2363.35,2364.05,2361.25,2363.1
Thu Feb 09 2023 11:35:00 GMT+0530 (India Standard Time),2363,2364.55,2361.75,2364.45
Thu Feb 09 2023 11:40:00 GMT+0530 (India Standard Time),2364.5,2364.9,2360,2364.85
Thu Feb 09 2023 11:45:00 GMT+0530 (India Standard Time),2364.85,2364.85,2360.55,2364.15
Thu Feb 09 2023 11:50:00 GMT+0530 (India Standard Time),2364.15,2364.35,2361.2,2362.6
Thu Feb 09 2023 11:55:00 GMT+0530 (India Standard Time),2362.6,2363.5,2359.1,2360
Thu Feb 09 2023 12:00:00 GMT+0530 (India Standard Time),2359.7,2360,2355.3,2357.4
Thu Feb 09 2023 12:05:00 GMT+0530 (India Standard Time),2357.55,2359.9,2354.35,2354.95
Thu Feb 09 2023 12:10:00 GMT+0530 (India Standard Time),2355,2355,2349.3,2352.7
Thu Feb 09 2023 12:15:00 GMT+0530 (India Standard Time),2352.7,2356.5,2352,2356.5
Thu Feb 09 2023 12:20:00 GMT+0530 (India Standard Time),2356.5,2358.4,2355,2356.4
Thu Feb 09 2023 12:25:00 GMT+0530 (India Standard Time),2356.4,2356.4,2352.2,2353
Thu Feb 09 2023 12:30:00 GMT+0530 (India Standard Time),2353,2356.9,2353,2356
Thu Feb 09 2023 12:35:00 GMT+0530 (India Standard Time),2356.4,2357.3,2352.45,2353.75
Thu Feb 09 2023 12:40:00 GMT+0530 (India Standard Time),2354.2,2354.4,2352,2352.35
Thu Feb 09 2023 12:45:00 GMT+0530 (India Standard Time),2352.35,2352.9,2352,2352.7
Thu Feb 09 2023 12:50:00 GMT+0530 (India Standard Time),2352.7,2354.75,2352,2354.45
Thu Feb 09 2023 12:55:00 GMT+0530 (India Standard Time),2354.45,2355.8,2353.65,2355.25
Thu Feb 09 2023 13:00:00 GMT+0530 (India Standard Time),2355.25,2355.25,2352.15,2353.05
Thu Feb 09 2023 13:05:00 GMT+0530 (India Standard Time),2353.2,2354.8,2352.15,2353.85
Thu Feb 09 2023 13:10:00 GMT+0530 (India Standard Time),2353.85,2354.5,2353,2354.3
Thu Feb 09 2023 13:15:00 GMT+0530 (India Standard Time),2354.3,2357.9,2353.2,2357.15
Thu Feb 09 2023 13:20:00 GMT+0530 (India Standard Time),2357.7,2358,2354.2,2354.6
Thu Feb 09 2023 13:25:00 GMT+0530 (India Standard Time),2354.6,2357,2353.85,2355
Thu Feb 09 2023 13:30:00 GMT+0530 (India Standard Time),2355,2357,2354.95,2356
Thu Feb 09 2023 13:35:00 GMT+0530 (India Standard Time),2356,2356.55,2354.7,2355.3
Thu Feb 09 2023 13:40:00 GMT+0530 (India Standard Time),2355.3,2358.5,2355.25,2357.05
Thu Feb 09 2023 13:45:00 GMT+0530 (India Standard Time),2357.05,2358,2351.95,2355.5
Thu Feb 09 2023 13:50:00 GMT+0530 (India Standard Time),2355.5,2359,2355.2,2357.5
Thu Feb 09 2023 13:55:00 GMT+0530 (India Standard Time),2357.65,2357.65,2354.05,2356.05
Thu Feb 09 2023 14:00:00 GMT+0530 (India Standard Time),2356.05,2357.8,2355,2357.8
Thu Feb 09 2023 14:05:00 GMT+0530 (India Standard Time),2356.4,2357.8,2355,2356.55
Thu Feb 09 2023 14:10:00 GMT+0530 (India Standard Time),2357.6,2358,2355.3,2357.35
Thu Feb 09 2023 14:15:00 GMT+0530 (India Standard Time),2357.15,2357.35,2352.05,2354
Thu Feb 09 2023 14:20:00 GMT+0530 (India Standard Time),2354,2356,2353.5,2355.95
Thu Feb 09 2023 14:25:00 GMT+0530 (India Standard Time),2355.95,2356.1,2352.15,2354.2
Thu Feb 09 2023 14:30:00 GMT+0530 (India Standard Time),2354.2,2357,2353.5,2357
Thu Feb 09 2023 14:35:00 GMT+0530 (India Standard Time),2357,2359,2357,2359
Thu Feb 09 2023 14:40:00 GMT+0530 (India Standard Time),2359,2360.7,2357.4,2358.95
Thu Feb 09 2023 14:45:00 GMT+0530 (India Standard Time),2358.5,2359.65,2356.2,2358.9
Thu Feb 09 2023 14:50:00 GMT+0530 (India Standard Time),2358.95,2359.75,2357.1,2357.6
Thu Feb 09 2023 14:55:00 GMT+0530 (India Standard Time),2357.6,2357.75,2356,2357.15
Thu Feb 09 2023 15:00:00 GMT+0530 (India Standard Time),2357.35,2359,2356.2,2358.65
Thu Feb 09 2023 15:05:00 GMT+0530 (India Standard Time),2358.65,2359.85,2358,2359.85
Thu Feb 09 2023 15:10:00 GMT+0530 (India Standard Time),2359.9,2360,2356.05,2356.1
Thu Feb 09 2023 15:15:00 GMT+0530 (India Standard Time),2356.1,2356.35,2352.7,2354.3
Thu Feb 09 2023 15:20:00 GMT+0530 (India Standard Time),2354.25,2354.3,2352.2,2353.8
Thu Feb 09 2023 15:25:00 GMT+0530 (India Standard Time),2353.75,2355.5,2352,2353.6
Fri Feb 10 2023 09:15:00 GMT+0530 (India Standard Time),2354.9,2354.9,2343.5,2346.1
Fri Feb 10 2023 09:20:00 GMT+0530 (India Standard Time),2346.1,2346.15,2338,2340.05
Fri Feb 10 2023 09:25:00 GMT+0530 (India Standard Time),2340.5,2345.6,2338,2340
Fri Feb 10 2023 09:30:00 GMT+0530 (India Standard Time),2341.1,2342.8,2336.05,2336.95
Fri Feb 10 2023 09:35:00 GMT+0530 (India Standard Time),2336.95,2338.9,2335,2336.45
Fri Feb 10 2023 09:40:00 GMT+0530 (India Standard Time),2336.4,2336.9,2328.05,2331.15
Fri Feb 10 2023 09:45:00 GMT+0530 (India Standard Time),2331.2,2333.1,2324.7,2326
Fri Feb 10 2023 09:50:00 GMT+0530 (India Standard Time),2326.3,2329.9,2325.25,2327.5
Fri Feb 10 2023 09:55:00 GMT+0530 (India Standard Time),2327.75,2327.75,2323,2323.8
Fri Feb 10 2023 10:00:00 GMT+0530 (India Standard Time),2324.4,2329.8,2321.45,2329.4
Fri Feb 10 2023 10:05:00 GMT+0530 (India Standard Time),2329.55,2332,2328,2329.6
Fri Feb 10 2023 10:10:00 GMT+0530 (India Standard Time),2329.7,2331,2326.1,2329.3
Fri Feb 10 2023 10:15:00 GMT+0530 (India Standard Time),2329.3,2332.5,2327.1,2330.95
Fri Feb 10 2023 10:20:00 GMT+0530 (India Standard Time),2330.95,2331,2329.8,2330.9
Fri Feb 10 2023 10:25:00 GMT+0530 (India Standard Time),2330.7,2333.95,2330,2332.05
Fri Feb 10 2023 10:30:00 GMT+0530 (India Standard Time),2332.05,2333,2330,2330.2
Fri Feb 10 2023 10:35:00 GMT+0530 (India Standard Time),2330.15,2331.95,2328,2331.15
Fri Feb 10 2023 10:40:00 GMT+0530 (India Standard Time),2331.15,2331.2,2328.65,2329.2
Fri Feb 10 2023 10:45:00 GMT+0530 (India Standard Time),2329,2330.45,2328.3,2330.4
Fri Feb 10 2023 10:50:00 GMT+0530 (India Standard Time),2330.4,2330.4,2329.05,2329.95
Fri Feb 10 2023 10:55:00 GMT+0530 (India Standard Time),2329.6,2330,2326.75,2329.7
Fri Feb 10 2023 11:00:00 GMT+0530 (India Standard Time),2329.7,2330.7,2328.6,2329.45
Fri Feb 10 2023 11:05:00 GMT+0530 (India Standard Time),2329.25,2331,2329.05,2330.8
Fri Feb 10 2023 11:10:00 GMT+0530 (India Standard Time),2330.75,2332.75,2330.1,2332.05
Fri Feb 10 2023 11:15:00 GMT+0530 (India Standard Time),2332.05,2332.8,2330.6,2331.85
Fri Feb 10 2023 11:20:00 GMT+0530 (India Standard Time),2331.9,2333.7,2331.05,2333
Fri Feb 10 2023 11:25:00 GMT+0530 (India Standard Time),2333,2334.9,2332.1,2332.15
Fri Feb 10 2023 11:30:00 GMT+0530 (India Standard Time),2332.15,2333.05,2331.05,2331.1
Fri Feb 10 2023 11:35:00 GMT+0530 (India Standard Time),2331.3,2334.6,2331.3,2334.5
Fri Feb 10 2023 11:40:00 GMT+0530 (India Standard Time),2334.5,2334.95,2331.05,2332.2
Fri Feb 10 2023 11:45:00 GMT+0530 (India Standard Time),2332.8,2333.5,2331.35,2332.9
Fri Feb 10 2023 11:50:00 GMT+0530 (India Standard Time),2332.9,2334.9,2332.7,2333.5
Fri Feb 10 2023 11:55:00 GMT+0530 (India Standard Time),2333.2,2334,2332.55,2333.5
Fri Feb 10 2023 12:00:00 GMT+0530 (India Standard Time),2333.3,2334.9,2328.95,2329.75
Fri Feb 10 2023 12:05:00 GMT+0530 (India Standard Time),2329.4,2330.95,2325.3,2327.1
Fri Feb 10 2023 12:10:00 GMT+0530 (India Standard Time),2327.1,2328,2325,2325.1
Fri Feb 10 2023 12:15:00 GMT+0530 (India Standard Time),2325.2,2328,2325,2327.5
Fri Feb 10 2023 12:20:00 GMT+0530 (India Standard Time),2327.4,2329.4,2327.1,2328.35
Fri Feb 10 2023 12:25:00 GMT+0530 (India Standard Time),2328.35,2329.65,2324.3,2325
Fri Feb 10 2023 12:30:00 GMT+0530 (India Standard Time),2324.9,2325.9,2324.75,2325.1
Fri Feb 10 2023 12:35:00 GMT+0530 (India Standard Time),2325.05,2325.9,2322.5,2323.55
Fri Feb 10 2023 12:40:00 GMT+0530 (India Standard Time),2323.7,2328.45,2322.9,2328.45
Fri Feb 10 2023 12:45:00 GMT+0530 (India Standard Time),2328.75,2329,2326.1,2327.1
Fri Feb 10 2023 12:50:00 GMT+0530 (India Standard Time),2327.05,2329.5,2326.5,2328.2
Fri Feb 10 2023 12:55:00 GMT+0530 (India Standard Time),2328.4,2328.95,2326.45,2327.1
Fri Feb 10 2023 13:00:00 GMT+0530 (India Standard Time),2327.25,2327.85,2325.25,2327.85
Fri Feb 10 2023 13:05:00 GMT+0530 (India Standard Time),2327.25,2327.65,2324.65,2325.95
Fri Feb 10 2023 13:10:00 GMT+0530 (India Standard Time),2325,2326.75,2324.1,2324.9
Fri Feb 10 2023 13:15:00 GMT+0530 (India Standard Time),2324.95,2326.8,2324.5,2326
Fri Feb 10 2023 13:20:00 GMT+0530 (India Standard Time),2325.75,2327,2324.8,2326.45
Fri Feb 10 2023 13:25:00 GMT+0530 (India Standard Time),2326.1,2328,2326.1,2328
Fri Feb 10 2023 13:30:00 GMT+0530 (India Standard Time),2327.95,2330,2327.55,2328.5
Fri Feb 10 2023 13:35:00 GMT+0530 (India Standard Time),2328.55,2329.95,2326.45,2329.55
Fri Feb 10 2023 13:40:00 GMT+0530 (India Standard Time),2329.55,2331.5,2329.45,2330
Fri Feb 10 2023 13:45:00 GMT+0530 (India Standard Time),2330.05,2330.95,2329.35,2329.8
Fri Feb 10 2023 13:50:00 GMT+0530 (India Standard Time),2329.8,2330.95,2329.3,2330.9
Fri Feb 10 2023 13:55:00 GMT+0530 (India Standard Time),2330.9,2332.9,2330,2332.6
Fri Feb 10 2023 14:00:00 GMT+0530 (India Standard Time),2332.85,2333.9,2331.45,2333.9
Fri Feb 10 2023 14:05:00 GMT+0530 (India Standard Time),2333.75,2335,2330.3,2332.25
Fri Feb 10 2023 14:10:00 GMT+0530 (India Standard Time),2332.2,2336.45,2332.15,2335.1
Fri Feb 10 2023 14:15:00 GMT+0530 (India Standard Time),2335.15,2336.55,2333.85,2336.45
Fri Feb 10 2023 14:20:00 GMT+0530 (India Standard Time),2336.4,2336.45,2333.5,2335.5
Fri Feb 10 2023 14:25:00 GMT+0530 (India Standard Time),2335.45,2336.45,2334.45,2335.05
Fri Feb 10 2023 14:30:00 GMT+0530 (India Standard Time),2335.2,2336.9,2332.5,2332.5
